orf	UNIPROT	GENENAME	SGD	OG	HAS_ORTHOLOG	len_ref	len_msa.yk11	n_snp	f_snp	len_msa.fungi	pid.fungi	n_species	f_species	n_matched.fungi	n_mismatched.fungi	n_indel.fungi	f_matched.fungi	f_indel.fungi	r4s.fungi	iq_cat.fungi	leisr_up.fungi	leisr_global.fungi	leisr_local.fungi	n_strains	f_strains	n_matched.yk11	n_indel.yk11	f_matched.yk11	f_mismatched.yk11	f_indel.yk11	r4s.yk11	leisr_up.yk11	leisr_global.yk11	leisr_local.yk11
YIL097W	P40492	FYV10	S000001359	3RSCE	TRUE	516	516	114	0.22093023255813954	784	0.11240310077519378	14	1	58	458	100	0.1124031007751938	0.1937984496124031	1.3981096899224805	2.381782945736434	199.32630054992254	-19.994917664948595	-18.239949372506103	1012	1	402	0	0.7790697674418605	0.22093023255813954	0	NA	4.011351815144341	-13.625738918344291	-10.454987122268117
YIL098C	P40491	FMC1	S000001360	3RV0Y	TRUE	155	155	37	0.23870967741935484	1234	0.09677419354838712	14	1	14	140	34	0.09032258064516129	0.21935483870967742	1.691232258064516	2.735483870967742	69.47453328928465	-22.262398805889788	-20.593307404343648	1012	1	118	0	0.7612903225806451	0.23870967741935484	0	0.1839881806451613	3.359801498862218	-14.146018773201288	-10.191664278718326
YIL099W	P08019	SGA1	S000001361	3RSDB	TRUE	549	549	144	0.26229508196721313	1047	0.14754098360655743	14	1	3	468	513	0.00546448087431694	0.9344262295081968	1.9153381056466303	2.7413479052823315	442.4504990810152	-21.90822946444021	-19.791285548698415	1012	1	405	0	0.7377049180327869	0.26229508196721313	0	0.1380296265938069	3.8979822187206987	-12.667187416416082	-10.339252182300623
YIL103W	P40487	DPH1	S000001365	3RTAE	TRUE	425	425	49	0.11529411764705882	550	0.46352941176470586	14	1	197	228	28	0.46352941176470586	0.06588235294117648	0.6849888235294118	1.943529411764706	28.219683550986773	-12.283141737904833	-10.449498776386887	1012	1	376	0	0.8847058823529412	0.11529411764705882	0	0.07837353411764705	6.2441868709292905	-6.929044525073032	-5.470345961257006
YIL104C	P40486	SHQ1	S000001366	3RTWT	TRUE	507	507	98	0.1932938856015779	717	0.18737672583826426	14	1	84	412	102	0.16568047337278108	0.20118343195266272	1.212831755424063	2.424063116370809	241.23419634382185	-18.30568251952215	-16.52192380176137	1012	1	409	0	0.8067061143984221	0.1932938856015779	0	0.13029138461538461	3.858967837821082	-11.544337319382324	-8.80304357329418
YIL105C	P40485	SLM1	S000001367	3RSXD	TRUE	686	686	91	0.1326530612244898	1066	0.1559766763848397	14	1	96	579	262	0.13994169096209913	0.3819241982507289	1.0999657434402332	2.2682215743440235	126.52776159883774	-16.21124272486302	-14.448516393750621	1012	1	595	0	0.8673469387755102	0.1326530612244898	0	0.06805694606413994	4.737944589588899	-8.890069703946407	-6.681003665330706
YIL106W	P40484	MOB1	S000001368	3RUD1	TRUE	314	314	30	0.09554140127388536	345	0.33439490445859876	14	1	66	209	171	0.21019108280254778	0.5445859872611465	0.9663451910828026	1.9394904458598725	325.56230844265826	-13.219540271074079	-11.331898081232897	1012	1	284	0	0.9044585987261147	0.09554140127388536	0	0.029134343949044586	12.337670672846622	-4.837580853892597	-4.260425333786419
YIL107C	P40433	PFK26	S000001369	3RT1Q	TRUE	827	827	115	0.13905683192261184	1540	0.28657799274486095	14	1	220	590	204	0.2660217654171705	0.24667472793228537	1.2417424425634824	2.0798065296251513	176.43578272400524	-16.684941127662682	-14.324041656352113	1012	1	712	0	0.8609431680773881	0.13905683192261184	0	0.0897956723095526	5.73377028277829	-8.434966067458822	-6.758256978955859
YIL108W	P40483	YIL108W	S000001370	3RS1P	TRUE	696	696	97	0.13936781609195403	916	0.17097701149425293	14	1	115	577	36	0.16522988505747127	0.05172413793103448	1.1551485632183909	2.4985632183908044	118.89396793137306	-18.643623651440596	-16.959281963201573	1012	1	599	0	0.860632183908046	0.13936781609195403	0	0.05570209195402299	7.590002137318658	-6.588835691670474	-5.587661348911301
YIL109C	P40482	SEC24	S000001371	3RSJ2	TRUE	926	926	106	0.11447084233261338	1079	0.2678185745140389	14	1	244	678	89	0.2634989200863931	0.09611231101511879	0.8264611231101512	1.9892008639308856	50.21237656234098	-14.075863482427154	-12.539748098898418	1012	1	820	0	0.8855291576673866	0.11447084233261338	0	0.04649229481641469	9.464866742742355	-5.777390438810568	-4.931863197886625
YIL110W	P40481	HPM1	S000001372	3RSCZ	TRUE	377	377	70	0.1856763925729443	522	0.18302387267904507	14	1	69	308	55	0.1830238726790451	0.14588859416445624	1.5809946949602123	2.5411140583554377	429.0795896120657	-21.153570294309567	-18.810651365752598	1012	1	307	0	0.8143236074270557	0.1856763925729443	0	0.18159054907161803	3.370527108139655	-13.109488058906432	-8.919195418646417
YIL113W	P40479	SDP1	S000001375	3RRYH	TRUE	209	209	54	0.2583732057416268	1249	0.18181818181818177	14	1	38	171	49	0.18181818181818182	0.23444976076555024	1.9766987559808613	2.1961722488038276	769.6568283862549	-24.509200387334403	-21.020473859385707	1012	1	155	0	0.7416267942583732	0.2583732057416268	0	0.1282328803827751	4.564379951839224	-10.802587670081845	-8.880433237944091
YIL115C	P40477	NUP159	S000001377	3RRVF	TRUE	1460	1460	394	0.26986301369863014	1923	0.024657534246575352	14	1	22	1424	748	0.015068493150684932	0.5123287671232877	2.7685021575342468	2.7164383561643834	1859.9893387752977	-26.184959578031783	-24.744534867229852	1012	1	1066	0	0.7301369863013699	0.26986301369863014	0	NA	3.145634584820798	-16.587018025984708	-12.808963874004338
YIL116W	P07172	HIS5	S000001378	3RRU2	TRUE	385	385	60	0.15584415584415584	458	0.3220779220779221	14	1	123	261	14	0.3194805194805195	0.03636363636363636	0.9982667532467533	2.0961038961038962	30.8376902558896	-15.899923514627373	-13.82050032134069	1012	1	325	0	0.8441558441558441	0.15584415584415584	0	0.09581737142857143	5.269791108163034	-8.325790660730355	-6.581949259974198
YIL117C	P40476	PRM5	S000001379	3RV73	TRUE	318	318	88	0.27672955974842767	493	0.037735849056603765	14	1	6	306	119	0.018867924528301886	0.3742138364779874	2.175083962264151	2.80188679245283	947.924495747625	-26.022906675747706	-24.54588627542035	1012	1	230	0	0.7232704402515723	0.27672955974842767	0	0.21222730503144654	2.712012644248224	-18.127619821803286	-13.126702014199257
YIL118W	Q00245	RHO3	S000001380	3RT7U	TRUE	231	231	28	0.12121212121212122	246	0.5800865800865801	14	1	67	97	112	0.29004329004329005	0.48484848484848486	0.5177553246753247	1.9090909090909092	7.2753524414977395	-9.475846602233323	-8.030883123095633	1012	1	203	0	0.8787878787878788	0.12121212121212122	0	0.028317268398268397	13.632499608069804	-4.643345452919242	-4.168068755086401
YIL120W	P40475	QDR1	S000001382	3RR3N	TRUE	563	563	133	0.23623445825932504	724	0.10834813499111906	14	1	60	502	101	0.10657193605683836	0.17939609236234458	1.6393898756660745	2.202486678507993	661.2612993768629	-21.573427600605697	-19.506155627632875	1008	0.9960474308300395	430	563	0.7637655417406749	0.23623445825932504	1	NA	3.272717860093255	-19.341570080277148	-13.589010986373488
YIL121W	P40474	QDR2	S000001383	3RR3N	TRUE	542	542	106	0.19557195571955718	711	0.11992619926199266	14	1	64	477	80	0.11808118081180811	0.14760147601476015	1.3709049815498155	2.2804428044280445	262.79025754194845	-20.163511807931837	-18.360460313980298	1012	1	436	0	0.8044280442804428	0.19557195571955718	0	0.1296259446494465	3.944782922682409	-11.811882544988753	-8.945040942937942
YIL123W	P40472	SIM1	S000001385	3RR4E	TRUE	475	NA	NA	NA	553	0.24631578947368427	14	1	117	358	95	0.2463157894736842	0.2	1.2900793684210525	2.336842105263158	1582.403766394554	-17.87116483403253	-15.701553731709577	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
YIL124W	P40471	AYR1	S000001386	3RRF9	TRUE	297	297	59	0.19865319865319866	407	0.23569023569023573	14	1	70	227	14	0.2356902356902357	0.04713804713804714	1.0523895622895623	2.4006734006734005	37.84061818300106	-16.876912863009238	-15.065679375384397	1012	1	238	0	0.8013468013468014	0.19865319865319866	0	0.1189986026936027	3.885688396093325	-10.433925107799631	-7.591034434918772
YIL125W	P20967	KGD1	S000001387	3RSEB	TRUE	1014	1014	98	0.09664694280078895	1059	0.5029585798816568	14	1	293	504	443	0.28895463510848124	0.4368836291913215	0.5510740335305719	1.698224852071006	5.437341538177838	-10.41581486086377	-8.936191762325771	1012	1	916	0	0.903353057199211	0.09664694280078895	0	0.03754342603550296	10.382548649889298	-5.4767882554270315	-4.688510277592073
YIL126W	P32597	STH1	S000001388	3RS5K	TRUE	1359	1359	181	0.13318616629874908	2007	0.35982339955849885	14	1	479	870	254	0.3524650478292862	0.18690213392200147	1.1940563649742457	2.211184694628403	227.4470480018422	-15.712476939403345	-13.240766336191905	1012	1	1178	0	0.8668138337012509	0.13318616629874908	0	0.06419265194996321	5.340866263984502	-8.463206134304942	-6.731867637124859
YIL127C	P40470	RRT14	S000001389	3RUS2	TRUE	206	206	46	0.22330097087378642	260	0.06796116504854366	14	1	12	192	85	0.05825242718446602	0.41262135922330095	1.3531305825242719	2.674757281553398	199.06153550024163	-20.703421561553014	-19.37542150780858	1012	1	160	0	0.7766990291262136	0.22330097087378642	0	NA	3.087410220011001	-17.928138959001657	-12.349497595426861
YIL128W	P40469	MET18	S000001390	3RT94	TRUE	1032	1032	201	0.19476744186046513	1421	0.08914728682170547	14	1	80	940	212	0.07751937984496124	0.2054263565891473	1.4609495155038759	2.3013565891472867	150.19521196826813	-21.87369132546917	-20.092578961137374	1012	1	831	0	0.8052325581395349	0.19476744186046513	0	0.11123263372093023	3.8466956968067	-11.364256884965647	-8.947550175391228
YIL129C	P40468	TAO3	S000001391	3RRJF	TRUE	2376	2376	310	0.13047138047138046	3033	0.20833333333333337	14	1	59	1881	2040	0.024831649831649833	0.8585858585858586	1.0873652356902357	2.0904882154882154	127.76208874783235	-16.399167265958134	-14.613013364578206	1012	1	2066	0	0.8695286195286195	0.13047138047138046	0	0.05175814225589226	6.529008809123928	-7.347357338114799	-6.119125964948712
YIL130W	P40467	ASG1	S000001392	3RRWV	TRUE	964	964	199	0.20643153526970953	1303	0.1203319502074689	14	1	110	848	317	0.11410788381742738	0.3288381742738589	1.7386742738589211	2.4937759336099585	651.4559797615715	-20.78176016713277	-18.35208277114302	1012	1	765	0	0.7935684647302904	0.20643153526970953	0	0.14080848132780083	3.619309370884599	-12.800004870247264	-9.8818187989418
YIL131C	P40466	FKH1	S000001393	3RSPW	TRUE	484	484	71	0.14669421487603307	1027	0.2479338842975206	14	1	65	364	236	0.13429752066115702	0.48760330578512395	1.398260991735537	2.1838842975206614	69.83505073200575	-18.4469131673733	-15.885614733138642	1012	1	413	0	0.8533057851239669	0.14669421487603307	0	0.1352642541322314	5.054034251914079	-11.156093161725792	-7.817072650308392
YIL133C	P26784	RPL16A	S000001395	3RRQ5	TRUE	199	199	19	0.09547738693467336	246	0.5829145728643217	14	1	67	83	87	0.33668341708542715	0.4371859296482412	0.32774306532663317	1.979899497487437	4.432138479213017	-8.178529109343748	-7.138080323424865	1012	1	180	0	0.9045226130653267	0.09547738693467336	0	0.02997343718592965	9.370332998823779	-5.04938715967402	-4.288508957431007
YIL134W	P40464	FLX1	S000001396	3RRU0	TRUE	311	311	47	0.15112540192926044	382	0.18971061093247588	14	1	59	252	66	0.18971061093247588	0.21221864951768488	1.4784392282958199	2.6784565916398715	199.01058611217655	-20.089314449663544	-17.90054499370357	1012	1	264	0	0.8488745980707395	0.15112540192926044	0	0.1225500964630225	4.824291882588312	-11.175547138005426	-7.947346612084097
YIL136W	P16547	OM45	S000001398	3RU38	TRUE	393	393	73	0.18575063613231552	713	0.0025445292620864812	13	0.9285714285714286	4	392	149	0.010178117048346057	0.3791348600508906	1.8832577608142493	2.2697201017811706	185.31826090761825	-23.492036439651766	-22.593286519278813	1012	1	320	0	0.8142493638676844	0.18575063613231552	0	0.12189636895674301	4.400585107484499	-9.801433491704802	-7.5510803315183725
YIL137C	P40462	TMA108	S000001399	3RRQV	TRUE	946	946	206	0.21775898520084566	1348	0.051797040169133224	14	1	46	897	209	0.048625792811839326	0.22093023255813954	2.003851479915433	2.686046511627907	575.8778683868057	-25.15547224187824	-23.307272879455038	1012	1	740	0	0.7822410147991543	0.21775898520084566	0	NA	4.05206682154558	-11.95254165677275	-9.423642571986909
YIL140W	P38928	AXL2	S000001402	3RTNQ	TRUE	823	823	167	0.20291616038882138	1263	0.08991494532199273	14	1	65	749	163	0.07897934386391252	0.19805589307411908	1.2742387606318348	2.319562575941677	211.66773965313712	-20.56289890393665	-19.013006587659643	1012	1	656	0	0.7970838396111786	0.20291616038882138	0	NA	3.2102012676795986	-15.089452598800854	-11.231009911633862
YIL142W	P39076	CCT2	S000001404	3RTFH	TRUE	527	527	50	0.09487666034155598	545	0.6148007590132827	14	1	311	203	23	0.5901328273244781	0.04364326375711575	0.2959323529411765	1.7267552182163188	NA	NA	NA	1012	1	477	0	0.905123339658444	0.09487666034155598	0	0.0327997229601518	9.30332477727005	-5.445528129613345	-4.4507477877677255
YIL143C	Q00578	SSL2	S000001405	3RSNJ	TRUE	843	843	61	0.07236061684460261	929	0.6144721233689205	14	1	516	325	61	0.6120996441281139	0.07236061684460261	0.5887738552787664	1.7425860023724793	41.47821431700751	-10.572245419292154	-8.543863748842902	1012	1	782	0	0.9276393831553974	0.07236061684460261	0	0.048546570581257414	8.788070207669056	-6.043212006012667	-4.770151625868267
YIL144W	P40460	NDC80	S000001406	3RREV	TRUE	691	691	112	0.16208393632416787	864	0.08393632416787267	14	1	47	633	115	0.06801736613603473	0.16642547033285093	1.501554413892909	2.3198263386396527	179.7119498134675	-22.09671790538564	-20.518985868847945	1008	0.9960474308300395	579	691	0.8379160636758322	0.16208393632416787	1	0.09038997684515196	5.0459643394655	-9.242869493128794	-7.361633977700097
YIL145C	P40459	PAN6	S000001407	3RRQC	TRUE	309	309	68	0.22006472491909385	380	0.2944983818770227	14	1	89	218	19	0.28802588996763756	0.061488673139158574	1.103639644012945	2.3624595469255665	197.8938031831564	-17.325348330974318	-15.161269982138831	1012	1	241	0	0.7799352750809061	0.22006472491909385	0	0.1275972944983819	4.731580487692691	-9.98817202544586	-8.163429726560535
YIL147C	P39928	SLN1	S000001409	3RR5F	TRUE	1220	1220	239	0.1959016393442623	1774	0.2245901639344262	14	1	152	946	644	0.12459016393442623	0.5278688524590164	1.3164663934426228	2.2614754098360654	350.85873221641486	-17.408516574428372	-15.126173462861981	1012	1	981	0	0.8040983606557377	0.1959016393442623	0	NA	2.7739501526908055	-23.827613682068264	-15.942833549918388
YIL150C	P32354	MCM10	S000001412	3RSFP	TRUE	571	571	103	0.18038528896672504	1173	0.07705779334500873	14	1	36	527	240	0.06304728546409807	0.4203152364273205	1.724179159369527	2.6199649737302977	478.5088434716845	-22.87101867778431	-21.126222613807276	1012	1	468	0	0.819614711033275	0.18038528896672504	0	0.09122007355516637	5.00782119391967	-9.155237566548074	-7.325456406746124
YIL151C	P40456	ESL1	S000001413	3RT1X	TRUE	1118	1118	169	0.1511627906976744	1631	0.15116279069767447	14	1	125	949	444	0.11180679785330948	0.39713774597495527	1.4258441860465116	2.356887298747764	175.27852009766644	-20.32763726814896	-18.146415687681742	1012	1	949	0	0.8488372093023255	0.1511627906976744	0	0.04683040787119857	7.773206914566105	-6.655000003415832	-5.726278875037607
YIL153W	P40454	RRD1	S000001415	3RS1G	TRUE	393	393	61	0.15521628498727735	669	0.18575063613231557	14	1	69	320	108	0.17557251908396945	0.2748091603053435	1.4964274809160305	2.539440203562341	132.5471701643264	-20.175945316745608	-18.173713548724823	1012	1	332	0	0.8447837150127226	0.15521628498727735	0	0.12666662086513994	4.336095248887763	-9.816381612030623	-7.179519730322194
YIL154C	P32351	IMP2'	S000001416	3RS4Y	TRUE	346	346	64	0.18497109826589594	853	0.10115606936416188	14	1	33	311	88	0.0953757225433526	0.2543352601156069	1.0876526011560694	2.378612716763006	121.52261734725911	-16.783743367258648	-15.524659888402212	1012	1	282	0	0.815028901734104	0.18497109826589594	0	0.15848172832369942	4.236050864006144	-11.29641459425524	-8.43596817582253
YIL155C	P32191	GUT2	S000001417	3RR3W	TRUE	649	649	64	0.09861325115562404	721	0.36671802773497686	14	1	90	411	370	0.1386748844375963	0.5701078582434514	0.8250395685670262	2.152542372881356	21.33400227136134	-13.328065681005443	-11.557965287318817	1008	0.9960474308300395	585	649	0.901386748844376	0.09861325115562404	1	0.026172283513097073	10.722096545679648	-5.1838867581083985	-4.424376689693434
YIL156W	P40453	UBP7	S000001418	3RT41	TRUE	1071	1071	201	0.1876750700280112	1633	0.09056956115779646	14	1	72	974	501	0.06722689075630252	0.4677871148459384	1.8765325863678806	2.6181139122315593	678.8793645248292	-21.801448404010408	-19.808765709345973	981	0.9693675889328063	870	1071	0.8123249299719888	0.1876750700280112	1	0.07663743230625583	5.695344653676212	-8.706756840222637	-7.259944658077845
YIL157C	P40452	COA1	S000001419	3RUM6	TRUE	197	197	33	0.16751269035532995	282	0.14720812182741116	14	1	28	168	35	0.14213197969543148	0.17766497461928935	1.4231604060913705	2.3096446700507616	158.1175587060965	-20.749787381783	-18.828957813190254	1012	1	164	0	0.8324873096446701	0.16751269035532995	0	0.1686487766497462	3.682773992639547	-12.676863277534562	-9.294436654456728
YIL158W	P40451	AIM20	S000001420	NA	TRUE	204	204	59	0.28921568627450983	423	0.03431372549019607	14	1	4	197	84	0.0196078431372549	0.4117647058823529	1.9902823529411764	2.4705882352941178	592.217027226456	-26.07517883013012	-24.516202761467294	1012	1	145	0	0.7107843137254902	0.28921568627450983	0	0.22144214705882354	2.8525488234531164	-16.731196547286423	-12.656687179143187
YIL159W	P40450	BNR1	S000001421	3RRC2	TRUE	1375	1375	298	0.21672727272727274	2792	0.07854545454545458	14	1	91	1267	360	0.066181818181818175	0.26181818181818184	1.9429471272727272	2.690909090909091	484.841240854856	-24.142414620420897	-22.398777227791413	994	0.9822134387351779	1077	1375	0.7832727272727272	0.21672727272727274	1	0.11491459272727272	4.410125907411495	-10.707813159058272	-8.785669935883496
YIL160C	P27796	POT1	S000001422	3RR3J	TRUE	417	417	59	0.14148681055155876	500	0.36690647482014394	14	1	150	264	21	0.3597122302158273	0.050359712230215826	0.771140623501199	2.2470023980815346	28.92594961822062	-13.276617545069207	-11.59135302430065	994	0.9822134387351779	358	417	0.8585131894484412	0.14148681055155876	1	0.05663785611510792	6.874617807802197	-7.061284662976671	-5.84400449030116
YIL173W	P40438	VTH1	S000001435	3RRWK	TRUE	1549	1549	0	0	1826	0.11878631375080695	13	0.9285714285714286	27	1365	1549	0.017430600387346677	1	1.7609588766946418	2.3337637185280826	804.2083991686177	-20.37451187758661	-18.573977165153163	1012	1	1549	0	1	0	0	0.006154360232408005	NA	-2.8721297125480607	-2.8721297125480607
YIR001C	P40561	SGN1	S000001440	3RUWA	TRUE	250	250	57	0.228	372	0.06399999999999995	14	1	13	234	142	0.052	0.568	1.7092092	3.204	445.8726096033796	-20.260194741087027	-18.733010926963253	1012	1	193	0	0.772	0.228	0	0.123895324	5.037080501150436	-10.630078435679499	-8.102934403545197
YIR002C	P40562	MPH1	S000001441	3RRHN	TRUE	993	993	192	0.1933534743202417	1394	0.2638469284994964	14	1	68	731	804	0.06847935548841894	0.8096676737160121	1.639867673716012	2.193353474320242	478.96726165880096	-19.288462218442703	-16.56630804359567	1012	1	801	0	0.8066465256797583	0.1933534743202417	0	0.11191802517623363	4.06082229207241	-11.372964412567804	-8.848192220421277
YIR003W	P40563	AIM21	S000001442	3RUYG	TRUE	679	679	199	0.2930780559646539	990	0.020618556701030966	14	1	11	665	430	0.016200294550810016	0.6332842415316642	3.276955493372607	2.755522827687776	2168.5355767573456	-27.626372181036686	-26.135290890026752	1012	1	480	0	0.7069219440353461	0.2930780559646539	0	0.30644119882179677	2.7962708596339665	-22.203199943120115	-16.869450920814767
